ConstituentID,DisplayName,Nationality,Gender
47861,Ha Chong-Hyun,Korean,Male
3506,Hugo Leven,German,Male
8195,Claude Cahun (Lucy Schwob),French,Female
3555,Stig Lindberg,Swedish,Male
1261,Herman Costa,American,Male
23895,Georgii Noskov,,Male
75469,Felix Akinniran Olunloyo,Nigerian,Male
9418,"Stendig, Inc., New York, NY",,
24080,Gennadii Epifanov,,Male
34072,John Woo,Chinese,Male
32909,Sandra Gamarra,Peruvian,Female
3056,Roland Kempe,Swedish,Male
131712,Anna Borovskaya,Russian,
48099,Junya Ishigami,Japanese,
4774,Lothar Quinte,German,Male
32207,Ethan Coen,American,Male
1120,John W. Church,American,Male
2804,Hisae Imai,Japanese,Female
5331,Jun'ichiro Sekino,Japanese,Male
1503,Jean Desbrosses,French,Male
5822,Lou Tchimoukow,French,
28740,John J. O'Connor,American,Male
8120,Michael Ray Charles,American,Male
10759,"Northern Plastics, Syracuse, NY",,
4867,Eduard Renggli,Swiss,Male
2049,Oliver Gagliani,American,Male
47722,Descendents,,
24489,V. Zamiralio,,
6522,Peter Young,American,Male
28280,Benjamin Rivera,American,Male
42142,Richard Kaplan,American,Male
41872,Jim Henson,American,Male
35522,Beryl Korot,American,Female
1916,Claude Flight,British,Male
26772,Warner Bros. Records,,
10956,Unknown French Manufacturer,French,
3589,Eckersley Lombers,British,
10143,"Artek Oy, Helsinki",,
12515,Guido Ballo,Italian,Male
5285,Douglas Schwartz,American,Male
27186,Tatsuo Miyajima,Japanese,Male
48013,Carmelo González,Cuban,Male
47854,Thomas Zipp,,
7440,Kazuo Kawasaki,Japanese,Male
7602,Wout De Vringer,Dutch,Male
1626,Aleksandr Vasilevich Druzhkov,Russian,Male
48792,Edinburgh Weavers,,
4842,Ethel Reed,American,Female
1553,Martin Disler,Swiss,Male
32067,"Given Imaging Ltd., Israel",Israeli,
4051,Moline,Nationality unknown,
30974,Erik van Lieshout,Dutch,Male
47646,Katalin Ladik,Hungarian,Female
48390,Jiri Georg Dokoupil,Czech,
74790,Andrei Cheltsov,Russian,Male
4777,Peter Raacke,German,Male
4799,Gunter Rambow,German,Male
589,Nell Blaine,American,Female
68177,Charles Morgan,American,
4939,Humberto Rivas,Argentine,Male
41474,Dennis Pies,American,Male
46473,Karl Klefisch,German,Male
8243,Martin Manz,German,Male
36947,Toshi Ichiyanagi,Japanese,Male
9511,"The Isokon Furniture Company, London",,
34699,Julius Shulman,American,Male
6278,Josiah Wedgwood,British,Male
47595,Kindled Imagination,,
37061,Peter Jackson,New Zealander,Male
4440,Roberto Ossaye,Guatemalan,Male
879,Edward Burne-Jones,British,Male
35746,Ivy Sky Rutzky,American,
6377,Emmett Williams,American,Male
3241,Dimitri Mikhailovich Krasnopevtsev,Russian,Male
42020,Lucian Pintilie,Romanian,Male
1069,André Chapon,French,Male
23520,Aleksandr Gladkov,,Male
32256,William S. Hart,American,Male
2866,Walter Jacob,German,Male
7987,Michael Webb,British,Male
24174,H. S. Hural'nik,,
68725,Thom Browne,American,Male
38972,Kazuo Shiraga,Japanese,Male
6401,Rolf Winquist,Swedish,Male
4044,Paul Mogensen,American,Male
1100,John Chick,American,Male
32375,John Sturgeon,American,Male
7028,Robert Flynt,American,Male
24257,Evgeniia Evenbakh,Russian,Female
27853,Kazuhiro Yamanaka,Japanese,Male
28196,Sandile Goje,South African,Male
172,Joe Andoe,American,Male
5275,Bernard Schultze,German,Male
46476,Eric Watson,British,Male
8316,Esteban Francés,Spanish,Male
69819,Creneau UK,,
7666,Eugène Druet,French,Male
814,Byron Browne,American,Male
43593,Josué Méndez,Peruvian,Male
7532,Nan Goldin,American,Female
3290,Yrjö Kukkapuro,Finnish,Male
50159,Andy Rees,American,Male
876,Paul Burlin,American,Male
28279,Ronald J. French,American,
124,Glen Alps,American,Male
34113,Robert Pasut,,
40555,Sturtevant,American,Female
41952,Erwin Hauer,Austrian,Male
6892,Miro Svolik,Czech,Male
23417,Robert Delgado,American,Male
47289,Free Art and Technology Lab,,
41734,Guy Ritchie,British,Male
68719,"Techni-Tool, Inc.",,
364,Bernard Baschet,French,Male
28663,Christian Holstad,American,Male
24619,Flex Development B.V.,Dutch,
6102,Various Artists,Italian,
46453,Louis Christiann Kalff,Dutch,Male
39113,Peter Opsvik,Norwegian,Male
34866,Keiko Tsuno,Japanese,Female
8207,Helmut Nothhelfer,German,Male
39013,Sophie Peters,,
10246,"Gallowhur Chemical Corp., Windsor, VT",,
31069,Peter Weibel,Ukrainian,Male
40870,Anatole Saderman,Argentine,Male
1872,Charles Filiger,French,Male
48072,Guillermo González Ruiz,Argentine,Male
31242,Bill Morrison,American,Male
10079,Alfred E. Knobler & Co.,,
29379,Joe Ranft,American,Male
447,Ross Bellah,American,Male
7500,Raymond Pettibon,American,Male
1151,Charles Clifford,British,Male
35506,Ernest Gusella,Canadian,Male
26424,Jane Wilson,British,Female
22989,William H. Johnson,American,Male
4066,Robert Moon,American,Male
69404,Snugli Cottage Industries,American,
2755,Georges Hugnet,French,Male
75463,Jean Depara,Congolese,Male
47039,Aktuální umĕni,,
26934,Nick Schade,American,Male
6051,Roger Vail,American,Male
10637,"Scientific Optics Ltd., England",,
6435,Paul Wonner,American,Male
24178,Boris Fridkin,,Male
36806,John Wood,British,Male
3212,Elaine de Kooning,American,Female
5236,Louis A. Schmidt,American,Male
28074,"Skystreme UK, Ltd.",British,
47827,Blank,,
441,J. J. Beljon,Dutch,Male
1845,Jonas J. Fendell,American,Male
4179,Zühtü Müritoğlu,Turkish,Male
39156,Soner Ozenc,Turkish,Male
1746,Erling Ericsson,Swedish,Male
2383,Gryte,Nationality unknown,
42363,Markus & Nocka Inc,,
1484,Christian Dell,German,Male
8018,Lloyd Schwan,American,Male
10858,"Ehrhard & Söhne, Germany",,
4307,Key L. Nilson,Swedish,Male
3010,Lajos Kassák,Hungarian,Male
37831,Ellen Kurras,American,Female
47923,Terrol Dew Johnson,American,Male
10067,"V'Soske Shops, Grand Rapids",American,
6983,Leslie Starobin,American,Female
47653,Lunk,,
1314,Wim Crouwel,Dutch,Male
1008,Pietro Cascella,Italian,Male
24639,Efraim Lesov,,Male
7150,Flemming Bo Hansen,Danish,Male
26371,Kristin Lucas,American,Female
39643,Ian Wilson,,Male
10782,"Kotobuki Corporation, Japan",,
6794,Hernando Tejada,Colombian,Male
35637,Victor Lopes,Brazilian,Male
37005,Larry Miller,American,Male
8552,Albert Hilsher/Times Wide World,Nationality unknown,Male
3336,Richard Lacroix,Canadian,Male
4279,Christopher Richard Wynne Nevinson,British,Male
69827,Brian O'Doherty,Irish,Male
2916,Edith Jimenez,Paraguayan,Female
30964,Marek Kozera,,Male
415,Beath,British,
41711,Michael Apted,British,Male
10497,"Arflex, S.p.A., Italy",,
2169,Paolo Gioli,Italian,Male
5099,Théo van Rysselberghe,Belgian,Male
25843,Jonathan Ive,British,Male
43706,Tobias Madison,Swiss,Male
6085,Willem van Leusden,Dutch,Male
37001,Jack Coke’s Farmer’s Co-op,,
30723,Amanda Levete,British,Female
7016,Penelope Umbrico,American,Female
5850,E. Thiebault,French,Male
28222,Sue Williamson,South African,Female
7425,William Lescaze,American,Male
6210,Otto Wagner,Austrian,Male
30908,Gyula Fodor,Hungarian,Male
1327,Gordon Cullen,British,Male
41871,Jean-Paul Rappeneau,French,Male
2262,Sylvia Gosse,British,Female
43055,Adam Broomberg,South African,Male
44377,John Lee Hancock,American,Male
5609,Andrew Stasik,American,Male
893,Jack Bush,Canadian,Male
6718,F. Luigini,Nationality unknown,
1877,Larry Fink,American,Male
5393,Sarai Sherman,American,Female
18838,Karl Nierendorf,,Male
3694,Robert Mahon,American,Male
73765,Deborah Whitman,,
2015,Francis Frith,British,Male
36011,Kevin Macdonald,Scottish,Male
29705,"Mansilla+Tuñón, Arquitectos, Madrid",,
10586,Microsoft Corporation,,
32434,Raoul Walsh,American,Male
38032,Juan Di Sandro,Argentine,Male
13248,Paul Valéry,French,Male
10157,"BioMechanical Composites, CA",American,
4945,Larry Rivers,American,Male
30958,Klub 2,,
5230,Joost Schmidt,German,Male
6494,Chuji Yasui,Japanese,Male
7443,David Law,American,Male
2523,Rosella Hartman,American,Female
69820,Henning Lundkvist,Swedish,
5912,Harold Tovish,American,Male
333,George Barker,Australian,Male
2659,Kit Hinrichs,American,Male
6631,Rémy Zaugg,Swiss,Male
49261,Robert Massin,,Male
41033,Yuya Ushida,Japanese,Male
7162,Richard Lowrie,American,Male
41061,Michael Meredith,American,Male
46631,David Cuartielles,Spanish,Male
636,Theodor Bogler,German,Male
2939,Raymond Jonson,American,Male
27019,"Mars, Inc., USA",,
10338,"E. Bakalowitz & Söhne, Vienna",,
32769,Nikolai Sedelnikov,Russian,Male
705,Christine Boumeester,Dutch,Female
5887,Gérard Titus-Carmel,French,Male
486,Christian Bérard,French,Male
6776,Rimma Zanjevskaja,German,Female
23361,Weber,Nationality unknown,
28648,Kojo Griffin,American,Male
40841,Adele Röder,German,Female
8502,George Grantham Bain,American,Male
24014,V. Gruental,,
35565,Makoto Shinkai,,
5155,Juvenal Sansó,Spanish,Male
5721,Hiroshi Sugimoto,Japanese,Male
6405,Fritz Winter,German,Male
15685,Chas Laborde,French,Male
4111,Jonathan Morse,American,Male
8347,Brian Tattersfield,British,Male
1500,André Derain,French,Male
8400,Heinz Fuchs,German,Male
5440,V. Simon,Russian,
24237,Mecheslav Dobrokovskii,,
68311,ZAJ,,
4748,Nikolai Prusakov,Russian,Male
11904,Vladimir Mayakovsky,Russian,Male
47632,Annihilation Time,,
874,Bill Burke,American,Male
48847,Unika-vaev,,
4922,Gerrit Rietveld,Dutch,Male
47843,Paul Anka,,
7018,Andres Serrano,American,Male
41945,Frank Endres,,Male
48294,Rodney McMillian,American,male
10630,"S.p.A. Carrozzeria Pininfarina, Torino, Italy",,
5943,David True,American,Male
45238,Lawrence Abu Hamdan,,Male
40054,Theo Doro (Théodore Pfeifer),French,Male
4751,Pudlo Pudlat,Canadian,Male
27011,"Kokuyo Co., Japan",,
7822,Giorgio Sommer,Italian,Male
5981,James Turrell,American,Male
4221,Mauricio Nannucci,Italian,Male
5896,Bradley Walker Tomlin,American,Male
39039,Walter Kindler,,
46469,Clive Barker,British,Male
5097,Anne Ryan,American,Female
6008,Underwood and Underwood,American,
60,Ansel Adams,American,Male
48542,Janice Yudell,,Female
74133,Roger Miller,American,Male
7899,Maya Ying Lin,American,Female
42000,Danilo Barbosa,Brazilian,Male
10457,"Artek, Finland",,
32932,Rizoto,,
4804,Rammellzee,American,Male
2577,Thomas Theodor Heine,German,Male
40878,Ed Sommer,Swiss,Male
5549,Raphael Soyer,American,Male
4563,Oliva Perotes,Spanish,Female
23208,Eugene Gise,,Male
10755,"Novelectric A.G., Zürich, Switzerland",,
6037,Reva Urban,American,Female
2873,J. Jacquelin,French,
22792,Baine Gaiser,,Male
5199,Salvatore Scarpitta,American,Male
43357,Paulo Bruscky,Brazilian,Male
5667,William James Stillman,American,Male
27345,Dainese S.p.A.,Italian,
10160,"Gedy S.p.A., Milan",,
1372,Suzanne van Damme,Belgian,Female
9266,"Lomonosov Porcelain Factory, Leningrad (now St. Petersburg)",,
1843,Sandi Fellman,American,Female
26279,Björn Roth,,Male
1693,Georg Ehrlich,British,Male
2655,Hans Himbert,Swedish,Male
5565,Alan Spigelman,American,Male
4935,Jozsef Rippl-Rónai,Hungarian,Male
2023,Masahisa Fukase,Japanese,Male
43111,Samuel Fuller,American,Male
32793,Gianfredo Camesi,Swiss,Male
28769,Tobias Putrih,Slovenian,Male
5737,Miroslav Sutej,Yugoslav,Male
1956,André Fougeron,French,Male
6152,Maria Helena Vieira da Silva,French,Female
1901,Edward Fitzgerald,Nationality unknown,Male
3850,Maull and Polyblank,British,
708,Émile-Antoine Bourdelle,French,Male
3060,Clarence Kennedy,American,Male
3925,Alessandro Mendini,Italian,Male
48033,Rene Azcuy Cardenas,Cuban,Male
1282,Clement Cowles,British,Male
2603,Arsène Herbinier,French,
204,Leon Appelbaum,American,Male
29505,Eli Marmar,American,Male
9780,"Porzellanfabrik, Arzberg, Germany",,
68205,Mihajlo Mitrović,,
74679,Tony Hepburn,British,Male
1494,Reynolds G. Dennis,American,Male
46142,Sjón (Sigurjón Birgir Sigurðsson),Icelandic,Male
2151,Wim Gijzen,Dutch,
4919,Henry Ries,American,Male
5730,Hugo Summerville,American,Male
605,Pierrette Bloch,French,Female
17469,Adrian Siegel,American,Male
44496,Vivienne Westwood,British,Female
38991,Saburo Murakami,Japanese,Male
1324,Cudsen,British,
35002,Epic Records,,
69770,Silke Otto-Knapp,German,Female
29294,Jan Pinkava,Czech,Male
1939,Lauren Ford,American,Female
2952,Bishin Jumonji,Japanese,Male
11138,Made in Japan for Fitz & Floyd,,
5766,Fernando Szyszlo,Peruvian,Male
3702,William Majors,American,Male
5518,Skidmore Owings & Merrill,American,
359,Carlo Bartoli,Italian,Male
1116,Howard Chandler Christy,American,Male
4291,Herbert B. Nichols,American,Male
2572,Willy Heeks,American,Male
32362,Victor L. Schertzinger,American,Male
28683,Takehito Koganezawa,Japanese,Male
30992,Cornelia Mittendorfer,,Female
6861,Jaume Plensa,Spanish,Male
767,Rodolphe Bresdin,French,Male
4029,"Mitsubishi Electric Corp., Japan",Japanese,
5511,Susana Solano,Spanish,Female
39633,Jacques Charlier,Belgian,Male
34308,David Haythornthwaite,New Zealander,
12727,Naum Granovskii,Russian,Male
5682,Lou Stoumen,American,Male
7656,Melissa Ann Pinney,American,Female
3268,Germaine Krull,Dutch,Female
4034,Jerry Moberg,American,Male
6635,Jac Leirner,Brazilian,Female
3672,Owen F. Maclaren,British,Male
5876,Louis Comfort Tiffany,American,Male
2997,Allan Kaprow,American,Male
38672,Adolf Boehm,Austrian,Male
2914,Luis Jimenez,American,Male
5815,Al Taylor,American,Male
10116,"Chase Brass & Copper Co., Waterbury, CT",American,
2836,Yukihisa Isobe,Japanese,Male
1106,Giorgio de Chirico,Italian,Male
795,Marcel Broodthaers,Belgian,Male
43528,Bart Wasserman,American,Male
4628,I. G. Pinlats,Spanish,
5065,Pierre Roy,French,Male
38481,Jonathan Hoefler,American,Male
4985,Jenny Roed,German,Female
43444,Sebastian Marchal,,
5140,Emilio Sanchez,American,Male
31066,Marek Kvetan,,
36686,Ron Costley,British,
5149,Douglas Sandhage,American,Male
41916,Jack King,American,
39271,Stella C. Salisbury,,Female
29654,John Lees,American,Male
465,W. T. Benda,American,Male
10501,"Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany (now Germany)",,
10551,"F. M. Matsson, Sweden",,
6294,David Weiss,Swiss,Male
74624,Mostapha El Oulhani,French,Male
24487,B. Popov,,
7422,Pierre de Meuron,Swiss,Male
40907,Joris Geurts,Dutch,
5806,Dorothea Tanning,American,Female
40456,"Lamm S.p.A., Italy",,
91,Roberto Aizenberg,Argentine,Male
41940,Michael Lah,American,Male
6978,Fallon Horne,British,Male
74012,S. Craig Zahler,American,Male
2208,David Lance Goines,American,Male
74660,Charles Matton,French,Male
23943,Ruvim Mazel,Russian,Male
3810,Charles Marville,French,Male
45268,Albrecht/d.,German,Male
1383,Avery Coffey Danziger,American,Male
4631,Eugène Piot,French,Male
41673,Zdenek Miler,Czech,Male
6279,William Frederick Weege III,American,Male
33072,Samuel Cabot Cochran,American,Male
5003,Charles Roitz,American,Male
6593,Toots Zynsky,American,Female
2560,Frank Hazenplug,American,Male
35380,A. Lawrence Kocher,American,Male
2050,Robert Gair Company,American,
14744,Hr. Dubyns'kii,,
168,Neil Anderson,American,Male
4027,Allan Mitelman,Australian,Male
1639,Espinoza Duenas,Peruvian,Male
28677,Martin Kersels,American,Male
6924,Paul Shambroom,American,Male
9478,"Ficks Reed Co., Cincinnati, OH",,
1416,John Day,American,Male
6081,Jan L. A. van Goethem,Dutch,Male
37926,Fritz Hellmut Ehmcke,German,Male
4163,Bruno Munari,Italian,Male
20904,"Profil Magazine, Vienna",,
44886,Tuur Van Balen,Belgian,Male
34808,Jill Godmilow,,
3838,Toshio Matsumoto,Japanese,Male
34817,Arthur Ginsberg,American,Male
39238,SWAMP,,
10111,"Northampton Cutlery Company, Northampton, MA",,
31366,Vedra Pilipovic,,
39380,Mr. Jones Design Ltd.,,
7160,Geoffrey James,Canadian,Male
8471,Christopher Brown,American,Male
28146,Todd MacAllen,Canadian,Male
1189,Leo Collins,American,Male
37068,Didier Rittener,Swiss,Male
13727,Billy Klüver,Swedish,Male
41167,Rüdiger Berlit,German,Male
28930,Marc Plawner,American,
4227,John Northcote Nash,British,Male
46880,Lee Ranaldo,,Male
8161,Michael Asher,American,Male
48578,François Blanciak,French,Male
16790,Anton Giulio Bragaglia,Italian,Male
32113,Charles Decroix,,Male
1741,Jacob Epstein,British,Male
44372,Anne Fontaine,Luxembourgish,Female
45450,Shannon Plumb,American,Female
23746,M. Andreevskaia,,
4569,Dolly Perutz,American,Female
1326,Modest Cuixart,Spanish,Male
42969,Lyle Ashton Harris,American,Male
287,Malcolm Bailey,American,Male
8532,Fehim Demir/Agence France-Presse,Bosnian,Male
336,George Barnard,American,Male
7130,Karin Sander,German,Female
744,Georges Braque,French,Male
29234,Sigurd Melin,Swedish,Male
6295,John Joseph Weiss,American,Male
603,Albert Bloch,American,Male
7180,"Pininfarina (Battista ""Pinin"" Farina)",Italian,Male
4979,Mary Rodney,American,Female
1863,Roger C. Ferri,American,Male
1297,Mario Cravo Junior,Brazilian,Male
2932,E. Powis Jones,American,Male
12315,Sergei Podgaevskii,,Male
44326,Yaron Shani,Israeli,Male
39281,Florence E. Piper,,Female
2886,Franz Maria Jansen,German,Male
28584,Beth Campbell,American,Female
1405,Emma Lu Davis,American,Female
61403,Yve Laris Cohen,American,Male
49627,Palmer Hayden,American,Male
69641,Nairy Baghramian,German,Female
40848,Wally S.,,
6056,Valdo-Barbey (Valdo-Luis Barbey),French,Male
31892,Kenean Buel,American,Male
7984,Bas Oudt,Dutch,Male
904,C.N. and Company,British,
41833,Bruno Barreto,Brazilian,Male
1193,Roy Colmer,British,Male
26440,Seoungho Cho,Korean,Male
3541,Ernst Lichtblau,American,Male
382,"Harry W. Batz, Jr.",American,Male
70590,James Carpenter,American,
30953,Sejla Kameric,Bosnian,Female
47235,Ecovative,,
74782,Boris Levyant,Russian,Male
69474,Ana Maria Millan,Colombian,Female
7835,Peter Klasen,German,Male
10490,"Loewe S.A., Madrid",,
402,Thomas Bayrle,German,Male
75061,Tey Manufacturing Corp.,,
47691,Linda Post,,
33222,Maja Bajevic,Bosnian,Female
3510,Robert Levin,American,Male
7601,Ben Faydherbe,Dutch,Male
379,Wall Batterton,British,Male
47173,Robert Fisher,American,Male
32624,David Leidig,,
2277,Camille Graeser,Swiss,Male
42311,"Doshi Levien, UK",,
47216,Brian Duffy,British,Male
23419,Nelson Montes,American,Male
1648,Gert Dumbar,Dutch,Female
4057,Piet Mondrian,Dutch,Male
28597,Björn Dahlem,German,Male
75011,Nelly Richard,Chilean,Female
47804,Debt Of Nature,,
4445,Alejandro Otero,Venezuelan,Male
1602,Arthur Dove,American,Male
1421,Mario De Biasi,Italian,Male
44283,ATBAT,,
46877,Brady Cranfield,,
39398,littleBits,,
35285,Walid Raad,Lebanese,Male
49145,Phillip Hefferton,American,Male
28381,Daniel Ferrara,American,
37535,Anton Furst,British,Male
43630,Hiner Saleem,Iraqi,Male
3322,Jean L'Anselme,French,Male
3622,Lucebert,Dutch,Male
24107,B. Zhukov,,
5026,Lauri Rosenwald,American,Female
6688,J. G. Besson,French,Male
4161,Ferdinand Mulnier,French,Male
5538,Pierre Soulages,French,Male
7485,Luis Alberto Wells,Argentine,Male
33294,"Graduate School of Architecture, Planning and Preservation, Columbia University",American,
31024,Viktor Rogy,Austrian,Male
2922,Jiří John,Czech,Male
75036,Aldo Bakker,Dutch,Male
4115,Don Mortrude,American,Male
34891,Philippe Gautier,,Male
2915,Max Jiménez,Costa Rican,Male
37524,Jacqueline Humphries,American,Female
9163,"Aurora S.p.A., Torino, Italy",,
8433,Grete Jalk,Danish,Female
25973,Paul Noble,British,Male
5124,David Salle,American,Male
7158,Perry King,British,Male
426,A. Becker,German,
28561,Dirk Bell,German,Male
2851,Yoshiyuki Iwase,Japanese,Male
29732,Álvaro Siza,Portuguese,Male
42759,Magdiel Collazo,,
31305,Peter Fend,,Male
28576,Maria Brunner,Austrian,Female
12556,John Moore,American,Male
42309,Jimenez Lai,Canadian,Male
2724,Saara Hopea,Finnish,Female
7079,Heribert Ottersbach,German,Male
48233,Henry Hathaway,American,Male
